Case#,Meal,TotalMeals,UniversalMeals,TotalEnrolled,FR,TraditionalSchool,PublicSchool,SchoolType
5580,BREAKFAST,3144,0,18,18,0,0,Mixed
23071,LUNCH,3549,0,18,18,0,100,Elementary
17868,LUNCH,3572,0,18,18,0,100,High
14503,LUNCH,3593,0,18,18,0,100,Mixed
14504,BREAKFAST,3606,0,18,18,0,100,Mixed
17867,BREAKFAST,3698,0,18,18,0,100,Mixed
4546,LUNCH,3951,0,18,18,0,100,Middle
25627,LUNCH,3958,0,18,18,0,100,Mixed
25622,BREAKFAST,3962,0,18,18,0,100,High
23072,BREAKFAST,4009,0,18,18,0,100,High
4545,BREAKFAST,4072,0,18,18,0,100,High
16952,LUNCH,4277,0,18,18,0,100,Mixed
16951,BREAKFAST,4294,0,18,18,0,100,High
16665,LUNCH,4660,0,18,18,0,100,High
16664,BREAKFAST,4730,0,18,18,0,100,Mixed
21238,BREAKFAST,215,100,19,10,100,100,Middle
13227,LUNCH,268,0,19,8,100,100,Middle
2864,BREAKFAST,280,0,19,13,100,100,High
25337,BREAKFAST,280,100,19,10,100,100,Mixed
21237,LUNCH,379,100,19,10,100,100,Middle
18361,BREAKFAST,428,0,19,11,100,100,Mixed
25336,LUNCH,515,100,19,10,100,100,Middle
17318,BREAKFAST,705,0,19,12,100,100,Elementary
19243,LUNCH,826,0,19,19,0,100,Mixed
21894,LUNCH,1000,100,19,19,100,100,Mixed
8186,BREAKFAST,1097,100,19,18,100,100,Mixed
21893,BREAKFAST,1133,100,19,19,100,100,High
2867,LUNCH,1364,0,19,13,100,100,Elementary
18895,LUNCH,2122,0,19,19,0,100,Elementary
7362,LUNCH,2435,0,19,19,100,100,Elementary
19244,BREAKFAST,2505,0,19,19,0,100,High
3157,LUNCH,2554,0,19,17,100,100,Middle
25283,LUNCH,2558,0,19,19,100,100,Elementary
18365,LUNCH,2843,0,19,11,100,100,Elementary
16663,LUNCH,2909,0,19,19,0,100,Mixed
16662,BREAKFAST,3296,0,19,19,0,100,Mixed
3151,LUNCH,3326,0,19,19,0,100,Middle
16667,LUNCH,3631,0,19,19,0,100,Middle
5315,BREAKFAST,3784,0,19,19,0,0,High
25068,BREAKFAST,4041,0,19,19,0,0,Mixed
14322,LUNCH,4061,0,19,19,0,100,Mixed
14323,BREAKFAST,4063,0,19,19,0,100,High
16829,LUNCH,4080,0,19,19,0,100,Mixed
24252,BREAKFAST,4280,0,19,19,0,100,Mixed
20991,BREAKFAST,4518,0,19,19,0,100,High
20992,LUNCH,4524,0,19,19,0,100,High
5316,LUNCH,4618,0,19,19,0,0,Middle
14965,BREAKFAST,4838,0,19,19,0,100,Mixed
446,BREAKFAST,6790,0,19,19,0,100,High
447,LUNCH,7019,0,19,19,0,100,High
21472,LUNCH,192,0,20,9,100,100,Mixed
21471,BREAKFAST,215,0,20,9,100,100,Middle
21739,LUNCH,270,100,20,20,100,100,Middle
1332,BREAKFAST,349,100,20,20,100,100,High
1333,LUNCH,524,100,20,20,100,100,High
16620,LUNCH,763,0,20,20,0,100,High
21322,BREAKFAST,899,0,20,20,100,100,Elementary
14843,BREAKFAST,1054,0,20,20,100,100,High
10864,LUNCH,1086,0,20,10,100,100,Elementary
21323,LUNCH,1123,0,20,20,100,100,Elementary
25366,BREAKFAST,1286,0,20,20,0,100,High
21891,LUNCH,1363,0,20,20,100,100,Elementary
21892,BREAKFAST,1430,0,20,20,100,100,Elementary
12814,LUNCH,1851,0,20,15,100,100,Elementary
25752,LUNCH,1871,0,20,20,0,100,Middle
7661,LUNCH,1959,0,20,20,100,100,Mixed
24830,LUNCH,1960,0,20,17,100,100,Elementary
15577,BREAKFAST,2176,0,20,20,0,100,Elementary
15353,LUNCH,2194,0,20,20,0,100,Mixed
3132,BREAKFAST,2199,0,20,17,100,100,Elementary
7660,BREAKFAST,2324,0,20,20,100,100,Elementary
8192,BREAKFAST,2444,100,20,20,100,100,High
17885,LUNCH,2448,0,20,20,0,100,Mixed
3133,LUNCH,2509,0,20,17,100,100,Mixed
8191,LUNCH,2701,100,20,20,100,100,Elementary
427,BREAKFAST,2806,0,20,20,0,100,Elementary
15695,LUNCH,2824,0,20,20,0,100,Middle
14674,LUNCH,2890,0,20,20,100,100,Elementary
426,LUNCH,3004,0,20,20,0,100,Elementary
15576,LUNCH,3135,0,20,20,0,100,Elementary
15352,BREAKFAST,3147,0,20,20,0,100,Mixed
14517,BREAKFAST,3488,0,20,20,0,0,High
14516,LUNCH,3518,0,20,20,0,0,High
16949,BREAKFAST,3578,0,20,20,0,100,Mixed
16950,LUNCH,3788,0,20,20,0,100,Mixed
16624,BREAKFAST,3873,0,20,20,0,100,Mixed
15694,BREAKFAST,3897,0,20,20,0,100,Mixed
5320,LUNCH,3959,0,20,20,0,0,High
16623,LUNCH,3983,0,20,20,0,100,Mixed
14324,LUNCH,4061,0,20,20,0,100,Mixed
14321,BREAKFAST,4063,0,20,20,0,100,High
5317,BREAKFAST,4143,0,20,20,0,0,Middle
13954,BREAKFAST,462,0,21,8,100,100,Middle
25356,BREAKFAST,688,0,21,12,100,100,Elementary
20449,BREAKFAST,971,0,21,21,100,100,Elementary
13955,LUNCH,1033,0,21,8,100,100,Elementary
15593,BREAKFAST,1037,0,21,21,0,100,Elementary
24751,BREAKFAST,1055,100,21,3,100,100,Elementary
11936,BREAKFAST,1064,0,21,16,100,100,Elementary
20448,LUNCH,1134,0,21,21,100,100,Middle
18892,LUNCH,1155,0,21,21,0,100,Elementary
14749,BREAKFAST,1249,0,21,16,100,100,Elementary
14746,LUNCH,1675,0,21,16,100,100,Elementary
25355,LUNCH,1675,0,21,12,100,100,Elementary
24752,LUNCH,2493,100,21,3,100,100,Mixed
11934,LUNCH,3223,0,21,16,100,100,Middle
11937,LUNCH,3223,0,21,10,100,100,Middle
14272,LUNCH,3274,0,21,21,0,100,Elementary
14271,BREAKFAST,3330,0,21,21,0,100,Elementary
16476,BREAKFAST,3400,0,21,21,0,0,Mixed
14267,BREAKFAST,3976,0,21,21,0,100,Mixed
5318,BREAKFAST,4143,0,21,21,0,0,High
14268,LUNCH,4382,0,21,21,0,100,Middle
25616,LUNCH,4561,0,21,21,0,100,Elementary
5122,BREAKFAST,14650,100,21,21,100,100,Elementary
8343,BREAKFAST,176,0,22,15,100,100,High
21315,BREAKFAST,535,0,22,17,100,100,Middle
12733,LUNCH,543,0,22,11,100,100,Elementary
16686,LUNCH,548,0,22,22,100,0,Middle
14375,BREAKFAST,578,0,22,17,100,100,High
10313,LUNCH,621,0,22,11,100,100,Elementary
15809,LUNCH,690,0,22,22,100,0,Middle
10179,LUNCH,707,0,22,11,100,100,Mixed
22360,LUNCH,724,0,22,4,100,100,Mixed
8342,LUNCH,779,0,22,15,100,100,Elementary
13952,LUNCH,868,0,22,9,100,100,Mixed
19901,LUNCH,1045,0,22,14,100,100,Mixed
13953,BREAKFAST,1147,0,22,9,100,100,Mixed
21723,BREAKFAST,1423,100,22,22,100,100,Elementary
21722,BREAKFAST,1423,100,22,22,100,100,Mixed
15808,BREAKFAST,1441,0,22,22,100,0,Elementary
14374,LUNCH,1472,0,22,17,100,100,High
21720,LUNCH,1527,100,22,22,100,100,Mixed
25364,BREAKFAST,1593,0,22,22,0,100,Mixed
8979,BREAKFAST,1663,100,22,22,100,100,High
10312,BREAKFAST,1898,0,22,11,100,100,Mixed
10180,BREAKFAST,1915,0,22,11,100,100,High
24526,LUNCH,1927,100,22,20,100,100,Mixed
8980,LUNCH,2017,100,22,22,100,100,Elementary
12734,BREAKFAST,2228,0,22,11,100,100,Mixed
25363,LUNCH,2506,0,22,22,0,100,Elementary
21177,BREAKFAST,2518,0,22,17,100,100,Mixed
8140,LUNCH,3043,100,22,22,100,100,Elementary
8139,BREAKFAST,3126,100,22,22,100,100,Elementary
16685,BREAKFAST,3173,0,22,22,100,0,Elementary
16843,BREAKFAST,3398,0,22,22,0,0,Elementary
16844,LUNCH,3410,0,22,22,0,0,High
5652,BREAKFAST,5073,0,22,22,0,0,Mixed
5647,LUNCH,5177,0,22,22,0,0,High
5651,LUNCH,5287,0,22,22,0,0,High
21136,BREAKFAST,601,0,23,18,100,100,High
21137,LUNCH,621,0,23,18,100,100,High
11015,LUNCH,640,0,23,12,100,100,Mixed
21888,BREAKFAST,871,0,23,20,100,100,Mixed
14839,LUNCH,948,0,23,13,100,100,Elementary
14838,BREAKFAST,1074,0,23,13,100,100,High
15785,BREAKFAST,1106,0,23,12,100,100,Elementary
20147,LUNCH,1150,0,23,23,0,100,Mixed
8983,BREAKFAST,1318,0,23,17,100,100,Mixed
13160,LUNCH,1402,0,23,14,100,100,Elementary
15786,LUNCH,1418,0,23,12,100,100,Elementary
17998,LUNCH,1556,0,23,23,0,100,Elementary
25728,BREAKFAST,1746,100,23,21,100,100,Mixed
8984,LUNCH,2232,0,23,17,100,100,Elementary
25388,LUNCH,2284,0,23,0,100,100,Mixed
11016,BREAKFAST,2356,0,23,12,100,100,Middle
8690,LUNCH,2396,0,23,12,100,100,Elementary
3196,BREAKFAST,2605,0,23,23,100,100,Mixed
17997,BREAKFAST,2618,0,23,23,0,100,Elementary
19239,BREAKFAST,2909,0,23,23,0,100,Elementary
15687,LUNCH,2941,0,23,23,0,0,Mixed
9370,BREAKFAST,3125,0,23,23,100,100,Elementary
9371,LUNCH,3492,0,23,23,100,100,Elementary
25613,LUNCH,3613,0,23,23,0,100,Middle
25612,BREAKFAST,3733,0,23,23,0,100,Elementary
15834,BREAKFAST,6781,0,23,23,0,100,Middle
11869,LUNCH,308,0,24,15,100,100,Elementary
25381,LUNCH,770,0,24,24,0,100,High
19238,LUNCH,934,0,24,24,0,100,Mixed
15594,BREAKFAST,1037,0,24,24,0,100,Mixed
25499,LUNCH,1346,0,24,24,0,100,Elementary
21718,BREAKFAST,1423,100,24,24,100,100,Mixed
21719,BREAKFAST,1423,100,24,24,100,100,Mixed
21725,LUNCH,1527,100,24,24,100,100,Elementary
25793,BREAKFAST,2099,100,24,18,100,100,Middle
25361,BREAKFAST,2159,0,24,24,0,100,Elementary
25794,LUNCH,2204,100,24,18,100,100,Mixed
25362,LUNCH,2300,0,24,24,0,100,Elementary
25501,LUNCH,2558,0,24,24,0,100,Elementary
25502,BREAKFAST,2592,0,24,24,0,100,Elementary
8138,LUNCH,2698,0,24,20,100,100,Mixed
9369,BREAKFAST,3125,0,24,24,100,100,Mixed
8137,BREAKFAST,3280,0,24,20,100,100,Mixed
8271,LUNCH,3294,0,24,21,100,100,Elementary
19237,BREAKFAST,3475,0,24,24,0,100,Elementary
9372,LUNCH,3492,0,24,24,100,100,Elementary
8270,BREAKFAST,3633,0,24,21,100,100,Mixed
25625,LUNCH,3958,0,24,24,0,100,High
25624,BREAKFAST,3962,0,24,24,0,100,High
25617,LUNCH,4561,0,24,24,0,100,Middle
21138,BREAKFAST,601,0,25,18,100,100,Middle
21139,LUNCH,621,0,25,18,100,100,Elementary
11300,BREAKFAST,681,0,25,9,100,100,Middle
22362,LUNCH,1067,0,25,15,100,100,Elementary
8686,BREAKFAST,1478,0,25,24,100,100,Mixed
8685,LUNCH,1504,0,25,24,100,100,High
25729,BREAKFAST,1746,100,25,23,100,100,Elementary
16652,LUNCH,1751,0,25,25,0,100,High
21427,LUNCH,2362,0,25,18,100,100,Elementary
24968,BREAKFAST,2437,0,25,22,100,100,Mixed
15111,LUNCH,2533,0,25,25,0,100,Mixed
19245,LUNCH,2648,0,25,25,0,100,Mixed
25724,LUNCH,2749,100,25,23,100,100,Middle
1289,BREAKFAST,3347,100,25,25,100,100,Middle
21430,BREAKFAST,3414,0,25,20,100,100,Mixed
21431,LUNCH,3487,0,25,20,100,100,Elementary
1291,LUNCH,4422,100,25,25,100,100,Mixed
14510,LUNCH,6276,0,25,25,0,100,High
14509,BREAKFAST,6359,0,25,25,0,100,High
10118,LUNCH,250,0,26,17,100,100,Middle
24826,BREAKFAST,277,0,26,10,100,100,High
22949,BREAKFAST,347,0,26,11,100,100,Mixed
346,BREAKFAST,735,0,26,26,100,0,Mixed
347,LUNCH,735,0,26,26,100,0,Mixed
14114,BREAKFAST,790,0,26,11,100,100,Middle
24827,LUNCH,889,0,26,10,100,100,Elementary
18626,BREAKFAST,1004,0,26,6,100,100,Mixed
13186,LUNCH,1188,0,26,10,100,100,Elementary
2435,BREAKFAST,1239,0,26,9,100,100,Mixed
24995,BREAKFAST,1254,0,26,26,0,100,Mixed
24996,LUNCH,1358,0,26,26,0,100,Mixed
18627,LUNCH,1405,0,26,6,100,100,Mixed
14112,LUNCH,1700,0,26,11,100,100,Mixed
25375,BREAKFAST,2053,0,26,26,0,100,Elementary
25376,LUNCH,2108,0,26,26,0,100,Elementary
25496,LUNCH,2457,0,26,26,0,100,Middle
8824,LUNCH,2715,0,26,20,100,100,Elementary
25495,BREAKFAST,2846,0,26,26,0,100,Elementary
25755,LUNCH,2887,0,26,26,0,100,Mixed
25754,BREAKFAST,2888,0,26,26,0,100,Elementary
25358,BREAKFAST,3048,100,26,20,100,100,Elementary
8823,BREAKFAST,3059,0,26,20,100,100,Mixed
25357,LUNCH,3148,100,26,20,100,100,Elementary
14716,BREAKFAST,3281,100,26,26,100,0,Middle
14715,BREAKFAST,3281,100,26,25,100,0,Elementary
9700,BREAKFAST,3291,0,26,19,100,100,Middle
14714,LUNCH,3605,100,26,26,100,0,Elementary
14713,LUNCH,3605,100,26,25,100,0,Elementary
9701,LUNCH,3823,0,26,19,100,100,Elementary
9699,LUNCH,3823,0,26,23,100,100,Elementary
25614,LUNCH,4561,0,26,26,0,100,Mixed
25618,BREAKFAST,4661,0,26,26,0,100,High
22395,BREAKFAST,4857,0,26,26,0,100,Mixed
16841,BREAKFAST,4893,0,26,26,0,0,Middle
15828,LUNCH,5134,0,26,26,0,100,Mixed
5324,BREAKFAST,5524,0,26,26,0,0,High
5323,LUNCH,6272,0,26,26,0,0,Middle
12925,BREAKFAST,9026,0,26,10,100,100,High
12928,LUNCH,23903,0,26,10,100,100,Mixed
23535,BREAKFAST,386,0,27,7,100,100,Mixed
23534,LUNCH,417,0,27,7,100,100,Mixed
17166,BREAKFAST,615,0,27,22,100,100,Middle
8184,BREAKFAST,779,100,27,22,100,100,Mixed
20144,LUNCH,1225,0,27,27,0,100,Elementary
11940,BREAKFAST,1496,0,27,26,100,100,Mixed
12421,BREAKFAST,1756,0,27,13,100,100,Middle
8185,LUNCH,1908,100,27,22,100,100,High
12420,LUNCH,2134,0,27,13,100,100,Elementary
8189,BREAKFAST,2237,0,27,21,100,100,Elementary
24910,LUNCH,2380,100,27,21,100,100,Elementary
24909,BREAKFAST,2388,100,27,21,100,100,Mixed
21429,LUNCH,2392,0,27,21,100,100,Mixed
21428,BREAKFAST,2683,0,27,21,100,100,Mixed
11941,LUNCH,3068,0,27,26,100,100,Mixed
25159,LUNCH,3090,0,27,10,100,100,Elementary
20143,BREAKFAST,3336,0,27,27,0,100,Elementary
1288,BREAKFAST,3347,100,27,27,100,100,Elementary
25017,LUNCH,3405,0,27,20,100,100,Middle
17822,BREAKFAST,3408,0,27,27,0,100,Elementary
25015,BREAKFAST,3531,0,27,20,100,100,Elementary
9122,LUNCH,3699,100,27,24,100,100,Elementary
14320,LUNCH,4061,0,27,27,0,100,Elementary
14325,BREAKFAST,4063,0,27,27,0,100,High
1290,LUNCH,4422,100,27,27,100,100,Mixed
3150,LUNCH,5422,0,27,27,0,100,High
3149,BREAKFAST,5531,0,27,27,0,100,Mixed
5576,LUNCH,5856,0,27,27,0,0,Elementary
5575,BREAKFAST,6110,0,27,27,0,0,Mixed
11870,LUNCH,308,0,28,15,100,100,Mixed
10182,LUNCH,621,0,28,19,100,100,Middle
16322,BREAKFAST,777,0,28,18,100,100,Mixed
14747,BREAKFAST,1249,0,28,12,100,100,High
18890,LUNCH,1356,0,28,28,0,100,Mixed
13950,BREAKFAST,1391,0,28,14,100,100,Elementary
9003,LUNCH,1394,100,28,19,100,100,Elementary
25505,BREAKFAST,1484,0,28,28,0,100,High
16323,LUNCH,1510,0,28,18,100,100,Mixed
10181,BREAKFAST,1898,0,28,19,100,100,Mixed
9002,BREAKFAST,2111,100,28,19,100,100,Elementary
25503,BREAKFAST,2119,0,28,28,0,100,Elementary
23001,BREAKFAST,2245,0,28,19,100,100,Elementary
25506,LUNCH,2303,0,28,28,0,100,Elementary
25504,LUNCH,2479,0,28,28,0,100,Elementary
11292,BREAKFAST,2775,0,28,12,100,100,Elementary
23002,LUNCH,2846,0,28,19,100,100,Elementary
12056,BREAKFAST,3085,0,28,13,100,100,Elementary
18891,BREAKFAST,3264,0,28,28,0,100,Elementary
11295,LUNCH,3795,0,28,12,100,100,Elementary
12059,LUNCH,4302,0,28,13,100,100,Elementary
25621,BREAKFAST,4790,0,28,28,0,100,Mixed
25620,LUNCH,4832,0,28,28,0,100,Mixed
20796,BREAKFAST,6026,0,28,28,0,100,Mixed
20799,LUNCH,6112,0,28,28,0,100,High
16011,LUNCH,7204,0,28,28,0,0,High
16012,BREAKFAST,7255,0,28,28,0,0,High
15226,BREAKFAST,7581,0,28,28,0,0,High
15946,BREAKFAST,640,0,29,10,100,100,Middle
15945,LUNCH,1089,0,29,10,100,100,Middle
15147,BREAKFAST,1262,0,29,17,100,100,Elementary
25723,BREAKFAST,1543,0,29,13,100,100,Mixed
16975,BREAKFAST,1706,100,29,29,100,100,Elementary
13478,LUNCH,2068,0,29,16,100,100,Elementary
15148,LUNCH,2167,0,29,17,100,100,Elementary
25653,BREAKFAST,2401,0,29,21,100,100,Elementary
22167,BREAKFAST,2527,0,29,29,0,100,Elementary
25654,LUNCH,2692,0,29,21,100,100,Elementary
5322,BREAKFAST,2875,0,29,29,0,0,Middle
8187,BREAKFAST,2910,0,29,21,100,100,Mixed
8158,BREAKFAST,3190,0,29,29,100,100,Mixed
5321,LUNCH,3401,0,29,29,0,0,Elementary
25018,LUNCH,3405,0,29,22,100,100,Mixed
25722,LUNCH,3455,0,29,13,100,100,Mixed
25016,BREAKFAST,3531,0,29,22,100,100,Elementary
9953,BREAKFAST,3571,0,29,29,100,100,High
8159,LUNCH,3770,0,29,29,100,100,Elementary
449,BREAKFAST,6790,0,29,29,0,100,Middle
448,LUNCH,7019,0,29,29,0,100,Mixed
5876,BREAKFAST,8855,0,29,10,100,100,Mixed
5877,LUNCH,19438,0,29,10,100,100,High
17197,BREAKFAST,233,0,30,30,0,100,Mixed
14750,BREAKFAST,250,0,30,11,100,100,High
18744,BREAKFAST,364,0,30,30,0,100,Elementary
18743,LUNCH,420,0,30,30,0,100,Middle
17198,LUNCH,488,0,30,30,0,100,Mixed
13990,LUNCH,572,0,30,11,100,100,Elementary
15782,BREAKFAST,813,0,30,16,100,100,Mixed
16647,BREAKFAST,838,100,30,29,100,100,High
14837,LUNCH,880,0,30,11,100,100,Elementary
22083,BREAKFAST,977,0,30,24,100,100,Mixed
14695,BREAKFAST,1174,0,30,18,100,100,Elementary
24967,BREAKFAST,1266,0,30,26,100,100,Elementary
20497,LUNCH,1337,0,30,14,100,100,High
25368,BREAKFAST,1425,0,30,30,0,100,High
24993,BREAKFAST,1440,0,30,30,0,100,High
15787,BREAKFAST,1453,0,30,13,100,100,Elementary
24966,LUNCH,1477,0,30,26,100,100,Mixed
19585,BREAKFAST,1597,0,30,24,100,100,Middle
25726,BREAKFAST,1746,100,30,24,100,100,Mixed
15784,LUNCH,2005,0,30,16,100,100,Mixed
24994,LUNCH,2040,0,30,30,0,100,High
19586,LUNCH,2284,0,30,24,100,100,Mixed
11302,BREAKFAST,2526,0,30,12,100,100,Elementary
25367,LUNCH,2531,0,30,30,0,100,Mixed
13045,LUNCH,2593,0,30,17,100,100,Mixed
25725,LUNCH,2749,100,30,24,100,100,Elementary
8687,BREAKFAST,2846,0,30,21,100,100,Mixed
8688,LUNCH,3480,0,30,21,100,100,Mixed
15697,BREAKFAST,3542,0,30,29,0,100,Mixed
7995,BREAKFAST,3826,100,30,30,100,100,Elementary
7996,LUNCH,3851,100,30,30,100,100,Elementary
15698,LUNCH,3997,0,30,29,0,100,Elementary
15788,LUNCH,4014,0,30,13,100,100,Mixed
8273,BREAKFAST,4259,100,30,30,100,100,High
15675,LUNCH,4833,0,30,30,0,100,Elementary
15674,BREAKFAST,4840,0,30,30,0,100,Mixed
5649,LUNCH,5596,0,30,30,0,0,High
5650,BREAKFAST,5724,0,30,30,0,0,Mixed
25220,BREAKFAST,5801,0,30,30,0,100,Mixed
25219,LUNCH,5871,0,30,30,0,100,Mixed
15217,LUNCH,6888,0,30,30,0,100,Mixed
23298,LUNCH,331,0,31,11,100,100,Middle
23299,BREAKFAST,374,0,31,11,100,100,Mixed
24187,BREAKFAST,464,0,31,20,100,100,Elementary
23131,BREAKFAST,465,0,31,24,100,100,Mixed
13620,LUNCH,506,0,31,5,100,100,Mixed
17335,BREAKFAST,621,0,31,24,100,100,Elementary
16510,BREAKFAST,729,0,31,31,0,100,High
17333,BREAKFAST,735,0,31,31,0,100,Middle
16800,BREAKFAST,740,0,31,17,100,100,Middle
16511,LUNCH,757,0,31,31,0,100,Middle
23013,BREAKFAST,899,0,31,31,100,100,High
24186,LUNCH,940,0,31,20,100,100,Elementary
17159,BREAKFAST,943,0,31,31,0,0,Elementary
17948,BREAKFAST,957,0,31,31,0,100,Mixed
17776,BREAKFAST,958,0,31,31,0,100,Middle
17777,LUNCH,1023,0,31,31,0,100,High
16324,BREAKFAST,1275,0,31,31,0,100,Elementary
12519,BREAKFAST,1350,0,31,13,100,100,Mixed
23014,LUNCH,1374,0,31,31,100,100,Elementary
16795,BREAKFAST,1382,0,31,31,0,0,Mixed
16796,LUNCH,1609,0,31,31,0,0,Mixed
24637,BREAKFAST,1711,0,31,31,0,100,Mixed
17821,LUNCH,1878,0,31,31,0,100,Elementary
25599,BREAKFAST,2380,100,31,31,100,100,Elementary
25598,LUNCH,2403,100,31,31,100,100,Elementary
24543,LUNCH,2433,0,31,20,100,100,High
14694,BREAKFAST,2600,100,31,27,100,100,Elementary
14691,BREAKFAST,2600,100,31,23,100,100,Elementary
14692,LUNCH,2910,100,31,23,100,100,Elementary
24542,BREAKFAST,3016,0,31,20,100,100,Mixed
12520,LUNCH,3044,0,31,13,100,100,Elementary
13616,BREAKFAST,3048,0,31,26,100,100,Elementary
10100,BREAKFAST,3063,0,31,22,100,100,Elementary
14512,LUNCH,3121,0,31,31,0,100,Elementary
13617,LUNCH,3232,0,31,26,100,100,Elementary
12815,BREAKFAST,3270,0,31,23,100,100,Elementary
12816,LUNCH,3323,0,31,23,100,100,Elementary
8438,BREAKFAST,3702,0,31,26,100,100,Elementary
16464,LUNCH,3785,0,31,31,0,100,Mixed
16463,BREAKFAST,3838,0,31,31,0,100,Elementary
10099,LUNCH,3894,0,31,22,100,100,Mixed
8439,LUNCH,4146,0,31,26,100,100,Mixed
10291,LUNCH,4454,100,31,27,100,100,Elementary
17820,BREAKFAST,4916,0,31,31,0,100,Mixed
7224,LUNCH,6339,0,31,31,0,0,Middle
7225,BREAKFAST,6936,0,31,31,0,0,Middle
22946,LUNCH,682,0,32,14,100,100,Middle
22947,BREAKFAST,686,0,32,14,100,100,Elementary
21474,BREAKFAST,892,0,32,25,100,100,Elementary
8974,BREAKFAST,1159,0,32,28,100,100,Middle
21475,LUNCH,1179,0,32,25,100,100,Middle
16213,BREAKFAST,1348,0,32,23,100,100,Elementary
11538,BREAKFAST,1775,0,32,18,100,100,Elementary
16319,LUNCH,1797,0,32,21,100,100,Middle
16211,LUNCH,1979,0,32,23,100,100,Mixed
8973,LUNCH,2086,0,32,28,100,100,Elementary
25498,BREAKFAST,2903,0,32,32,0,100,Mixed
25497,LUNCH,3085,0,32,32,0,100,Elementary
7998,BREAKFAST,3826,100,32,32,100,100,Mixed
12175,LUNCH,4333,0,32,19,100,100,Elementary
14515,LUNCH,6250,0,32,32,0,0,High
14514,BREAKFAST,6270,0,32,32,0,0,Middle
15225,LUNCH,7523,0,32,32,0,0,High
15224,BREAKFAST,7581,0,32,32,0,0,Elementary
23916,LUNCH,302,0,33,18,100,100,Elementary
23915,BREAKFAST,421,0,33,18,100,100,High
22292,BREAKFAST,588,0,33,16,100,100,Elementary
16249,BREAKFAST,698,0,33,10,100,100,Elementary
22291,LUNCH,1009,0,33,16,100,100,Middle
1778,LUNCH,1121,0,33,22,100,100,Elementary
8975,BREAKFAST,1159,0,33,29,100,100,High
16248,LUNCH,1201,0,33,10,100,100,Elementary
12422,BREAKFAST,1337,0,33,11,100,100,High
19900,LUNCH,1497,0,33,19,100,100,Middle
11540,BREAKFAST,1775,0,33,18,100,100,High
23687,LUNCH,2149,100,33,33,100,100,Mixed
11297,BREAKFAST,2775,0,33,33,100,100,Elementary
11293,BREAKFAST,2775,0,33,15,100,100,Elementary
21656,BREAKFAST,3036,0,33,24,100,100,Elementary
12054,BREAKFAST,3085,0,33,33,100,100,Elementary
14349,BREAKFAST,3203,0,33,24,0,0,Mixed
13618,LUNCH,3232,0,33,24,100,100,Middle
19496,BREAKFAST,3250,0,33,26,100,100,Elementary
8420,BREAKFAST,3261,0,33,21,100,100,Mixed
8163,BREAKFAST,3345,100,33,33,100,100,Mixed
19495,LUNCH,3676,0,33,26,100,100,Middle
11299,LUNCH,3795,0,33,15,100,100,Mixed
11296,LUNCH,3795,0,33,33,100,100,Elementary
10288,BREAKFAST,3909,0,33,20,100,100,Elementary
8162,LUNCH,3952,100,33,33,100,100,Middle
10289,LUNCH,4004,0,33,20,100,100,Mixed
12057,LUNCH,4302,0,33,14,100,100,Mixed
11539,LUNCH,4548,0,33,18,100,100,Elementary
16834,LUNCH,5019,0,33,33,0,100,Middle
16835,BREAKFAST,5100,0,33,33,0,100,Mixed
516,BREAKFAST,6400,0,33,33,0,100,High
515,LUNCH,6843,0,33,33,0,100,Mixed
24190,LUNCH,277,0,34,16,100,100,High
25269,BREAKFAST,293,100,34,33,100,100,Elementary
21306,BREAKFAST,683,0,34,16,100,100,Elementary
21307,LUNCH,716,0,34,16,100,100,Elementary
22451,BREAKFAST,1054,0,34,34,100,100,High
17996,BREAKFAST,1139,0,34,34,100,100,High
25782,BREAKFAST,1200,0,34,20,100,100,Elementary
25783,LUNCH,1238,0,34,20,100,100,Elementary
20316,LUNCH,1316,0,34,19,100,100,Elementary
22450,LUNCH,1783,0,34,34,100,100,High
10097,LUNCH,1948,0,34,28,100,100,High
13117,BREAKFAST,3146,0,34,25,100,100,Middle
8160,BREAKFAST,3256,100,34,34,100,100,Elementary
3670,BREAKFAST,3277,100,34,32,100,100,Elementary
17995,LUNCH,3395,0,34,34,100,100,Elementary
13118,LUNCH,3786,0,34,25,100,100,Elementary
13115,LUNCH,3786,0,34,21,100,100,Elementary
3671,LUNCH,3869,100,34,32,100,100,Elementary
12176,LUNCH,4800,0,34,25,100,100,Elementary
8161,LUNCH,4940,100,34,34,100,100,High
8135,BREAKFAST,5383,0,34,29,100,100,Mixed
8136,LUNCH,5418,0,34,29,100,100,High
22466,LUNCH,633,0,35,27,100,100,Elementary
16328,BREAKFAST,664,0,35,28,100,100,High
3193,BREAKFAST,727,0,35,8,100,100,Middle
22467,BREAKFAST,731,0,35,27,100,100,Elementary
14541,BREAKFAST,739,0,35,12,100,100,Middle
3194,LUNCH,1184,0,35,8,100,100,High
25021,BREAKFAST,1424,0,35,35,100,100,Elementary
14540,LUNCH,1591,0,35,12,100,100,Elementary
25022,LUNCH,2039,0,35,35,100,100,Mixed
20353,BREAKFAST,2167,0,35,35,0,100,High
3667,BREAKFAST,2221,0,35,21,100,100,Middle
647,BREAKFAST,4046,0,35,35,0,100,Mixed
15061,LUNCH,4529,0,35,21,100,100,Elementary
15371,BREAKFAST,4887,100,35,33,100,0,Mixed
